Timestamp,Vehicle_Count,Traffic_Speed_kmh,Road_Occupancy_%,Traffic_Light_State,Weather_Condition,Accident_Report,Traffic_Condition,Hour,DayOfWeek,Date
2024-03-16 13:10:00,50,5.684334351,56.17140446,Yellow,Fog,0,High,13,Saturday,2024-03-16
2024-03-16 13:15:00,107,52.47894204,62.95492638,Green,Rain,0,Medium,13,Saturday,2024-03-16
2024-03-16 13:20:00,228,74.59396502,15.95463328,Yellow,Rain,0,High,13,Saturday,2024-03-16
2024-03-16 13:25:00,203,46.95661639,23.93161127,Green,Fog,1,High,13,Saturday,2024-03-16
2024-03-16 13:30:00,35,29.15602975,32.06600235,Yellow,Rain,0,Medium,13,Saturday,2024-03-16
2024-03-16 13:35:00,13,24.21321907,18.57240496,Yellow,Fog,0,Medium,13,Saturday,2024-03-16
2024-03-16 13:40:00,32,60.61608835,23.23393876,Red,Fog,0,Low,13,Saturday,2024-03-16
2024-03-16 13:45:00,32,63.85256136,20.86276857,Yellow,Fog,0,Low,13,Saturday,2024-03-16
2024-03-16 13:50:00,15,16.42377789,68.08675389,Yellow,Rain,0,High,13,Saturday,2024-03-16
2024-03-16 13:55:00,91,12.23632541,25.42728058,Yellow,Clear,0,High,13,Saturday,2024-03-16
2024-03-16 14:00:00,122,54.33325757,89.47056409,Red,Fog,0,High,14,Saturday,2024-03-16
2024-03-16 14:05:00,188,58.45746038,42.25344601,Green,Fog,0,Medium,14,Saturday,2024-03-16
2024-03-16 14:10:00,66,26.60913355,27.24903863,Green,Rain,0,Medium,14,Saturday,2024-03-16
2024-03-16 14:15:00,89,5.174482615,95.49269471,Yellow,Rain,0,High,14,Saturday,2024-03-16
2024-03-16 14:20:00,38,23.70297626,72.57163727,Yellow,Fog,0,Medium,14,Saturday,2024-03-16
2024-03-16 14:25:00,129,60.16146827,12.49139231,Green,Rain,0,Medium,14,Saturday,2024-03-16
2024-03-16 14:30:00,208,29.58069324,32.48926151,Yellow,Rain,0,High,14,Saturday,2024-03-16
2024-03-16 14:35:00,260,69.85597724,51.150736,Red,Clear,0,High,14,Saturday,2024-03-16
2024-03-16 14:40:00,34,23.43595047,79.81303571,Red,Rain,0,Medium,14,Saturday,2024-03-16
2024-03-16 14:45:00,123,69.39988562,41.09156608,Yellow,Rain,0,Medium,14,Saturday,2024-03-16
2024-03-16 14:50:00,139,77.82294876,76.38925549,Yellow,Clear,0,Medium,14,Saturday,2024-03-16
2024-03-16 14:55:00,242,11.28229109,67.74368324,Red,Rain,0,High,14,Saturday,2024-03-16
2024-03-16 15:00:00,253,15.85410822,70.25467282,Green,Fog,0,High,15,Saturday,2024-03-16
2024-03-16 15:05:00,186,36.49729738,23.55199621,Red,Clear,0,Medium,15,Saturday,2024-03-16
2024-03-16 15:10:00,247,79.97990119,76.80229856,Red,Rain,0,High,15,Saturday,2024-03-16
2024-03-16 15:15:00,33,33.09540855,59.57886103,Green,Fog,0,Medium,15,Saturday,2024-03-16
2024-03-16 15:20:00,274,69.99530677,55.2476851,Yellow,Fog,0,High,15,Saturday,2024-03-16
2024-03-16 15:25:00,92,59.43694689,50.10113058,Green,Rain,0,Medium,15,Saturday,2024-03-16
2024-03-16 15:30:00,124,32.13982003,21.85015374,Yellow,Clear,0,Medium,15,Saturday,2024-03-16
2024-03-16 15:35:00,260,37.6575018,52.57241475,Green,Clear,0,High,15,Saturday,2024-03-16
2024-03-16 15:40:00,273,27.05981398,37.20006355,Green,Fog,0,High,15,Saturday,2024-03-16
2024-03-16 15:45:00,57,62.22726238,33.6348423,Yellow,Fog,0,Low,15,Saturday,2024-03-16
2024-03-16 15:50:00,155,15.44863539,11.30183567,Red,Clear,0,High,15,Saturday,2024-03-16
2024-03-16 15:55:00,146,74.68549706,58.71384926,Yellow,Rain,0,Medium,15,Saturday,2024-03-16
2024-03-16 16:00:00,10,58.28342185,15.19852809,Red,Fog,0,Low,16,Saturday,2024-03-16
2024-03-16 16:05:00,148,51.57135074,96.05827405,Green,Clear,0,High,16,Saturday,2024-03-16
2024-03-16 16:10:00,47,72.14242435,48.88584444,Red,Rain,0,Low,16,Saturday,2024-03-16
2024-03-16 16:15:00,274,59.8650799,95.59115413,Red,Rain,0,High,16,Saturday,2024-03-16
2024-03-16 16:20:00,202,77.51699922,42.89905777,Green,Clear,0,High,16,Saturday,2024-03-16
2024-03-16 16:25:00,167,23.70244051,57.40169145,Green,Rain,0,Medium,16,Saturday,2024-03-16
2024-03-16 16:30:00,181,43.01172488,88.79934248,Green,Rain,1,High,16,Saturday,2024-03-16
2024-03-16 16:35:00,104,25.39954341,89.03602161,Red,Rain,1,High,16,Saturday,2024-03-16
2024-03-16 16:40:00,255,67.38370159,66.22846131,Yellow,Rain,0,High,16,Saturday,2024-03-16
2024-03-16 16:45:00,273,75.17520115,11.78257408,Yellow,Fog,0,High,16,Saturday,2024-03-16
2024-03-16 16:50:00,229,27.87114792,23.93497931,Red,Clear,0,High,16,Saturday,2024-03-16
2024-03-16 16:55:00,180,61.36078944,92.75329293,Green,Fog,0,High,16,Saturday,2024-03-16
2024-03-16 17:00:00,241,5.818003579,11.99786106,Red,Clear,0,High,17,Saturday,2024-03-16
2024-03-16 17:05:00,32,68.12616844,70.74256756,Yellow,Clear,0,Medium,17,Saturday,2024-03-16
2024-03-16 17:10:00,197,18.36890295,32.7456425,Yellow,Clear,0,High,17,Saturday,2024-03-16
2024-03-16 17:15:00,137,21.9636382,17.93145383,Red,Rain,0,Medium,17,Saturday,2024-03-16
2024-03-16 17:20:00,249,78.23759379,31.04747075,Red,Rain,1,High,17,Saturday,2024-03-16
2024-03-16 17:25:00,294,38.16499995,11.17593462,Green,Clear,0,High,17,Saturday,2024-03-16
2024-03-16 17:30:00,135,41.20566919,14.74983532,Red,Rain,1,High,17,Saturday,2024-03-16
2024-03-16 17:35:00,252,47.54485554,86.16378018,Yellow,Fog,0,High,17,Saturday,2024-03-16
2024-03-16 17:40:00,39,51.28050548,45.54893176,Yellow,Clear,0,Low,17,Saturday,2024-03-16
2024-03-16 17:45:00,40,5.38669759,84.69384744,Red,Rain,0,High,17,Saturday,2024-03-16
2024-03-16 17:50:00,200,35.89473736,89.5337691,Red,Rain,0,High,17,Saturday,2024-03-16
2024-03-16 17:55:00,88,19.74717999,16.15052531,Yellow,Fog,0,High,17,Saturday,2024-03-16
2024-03-16 18:00:00,260,45.63458732,20.67833666,Yellow,Fog,0,High,18,Saturday,2024-03-16
2024-03-16 18:05:00,168,39.32652983,20.64732992,Green,Clear,0,Medium,18,Saturday,2024-03-16
2024-03-16 18:10:00,277,11.44354493,22.04757218,Yellow,Rain,0,High,18,Saturday,2024-03-16
2024-03-16 18:15:00,199,8.819191298,70.49484605,Green,Rain,0,High,18,Saturday,2024-03-16
2024-03-16 18:20:00,52,57.72998574,31.20821672,Yellow,Fog,0,Low,18,Saturday,2024-03-16
2024-03-16 18:25:00,163,31.7483024,57.31985132,Yellow,Rain,0,Medium,18,Saturday,2024-03-16
2024-03-16 18:30:00,261,64.13587203,38.83401045,Red,Fog,0,High,18,Saturday,2024-03-16
2024-03-16 18:35:00,111,29.38181971,47.68613508,Red,Clear,0,Medium,18,Saturday,2024-03-16
2024-03-16 18:40:00,267,61.12541995,18.37526239,Red,Rain,0,High,18,Saturday,2024-03-16
2024-03-16 18:45:00,82,8.80670305,22.86800578,Yellow,Clear,0,High,18,Saturday,2024-03-16
2024-03-16 18:50:00,62,36.28999114,88.26668529,Yellow,Fog,0,High,18,Saturday,2024-03-16
2024-03-16 18:55:00,135,64.19640343,94.34849564,Green,Fog,0,High,18,Saturday,2024-03-16
2024-03-16 19:00:00,95,34.98398561,59.6943227,Red,Rain,0,Medium,19,Saturday,2024-03-16
2024-03-16 19:05:00,281,49.80835963,65.44495802,Yellow,Clear,0,High,19,Saturday,2024-03-16
2024-03-16 19:10:00,162,74.9423831,70.2921418,Yellow,Rain,1,High,19,Saturday,2024-03-16
2024-03-16 19:15:00,70,67.10686789,34.61725589,Yellow,Clear,0,Low,19,Saturday,2024-03-16
2024-03-16 19:20:00,112,66.96524898,78.23133056,Red,Rain,0,Medium,19,Saturday,2024-03-16
2024-03-16 19:25:00,136,23.06233628,81.15033395,Red,Rain,0,High,19,Saturday,2024-03-16
2024-03-16 19:30:00,114,24.24147457,66.23232791,Yellow,Fog,0,Medium,19,Saturday,2024-03-16
2024-03-16 19:35:00,73,45.97337395,71.10278442,Red,Clear,0,Medium,19,Saturday,2024-03-16
2024-03-16 19:40:00,235,44.65530729,49.68467108,Red,Clear,1,High,19,Saturday,2024-03-16
2024-03-16 19:45:00,202,49.41723106,66.27240136,Yellow,Rain,0,High,19,Saturday,2024-03-16
2024-03-16 19:50:00,226,30.76678029,18.14495337,Red,Rain,0,High,19,Saturday,2024-03-16
2024-03-16 19:55:00,64,79.25711232,84.06633118,Yellow,Rain,0,High,19,Saturday,2024-03-16
2024-03-16 20:00:00,247,53.30713258,20.59281671,Yellow,Clear,0,High,20,Saturday,2024-03-16
2024-03-16 20:05:00,76,18.38251016,68.25595043,Yellow,Rain,0,High,20,Saturday,2024-03-16
2024-03-16 20:10:00,40,29.58310113,65.37664275,Yellow,Clear,0,Medium,20,Saturday,2024-03-16
2024-03-16 20:15:00,144,17.88946111,66.85967901,Yellow,Fog,0,High,20,Saturday,2024-03-16
2024-03-16 20:20:00,244,69.60309266,31.90749163,Green,Fog,0,High,20,Saturday,2024-03-16
2024-03-16 20:25:00,66,55.35985852,35.66804917,Red,Rain,0,Low,20,Saturday,2024-03-16
2024-03-16 20:30:00,149,33.9154464,52.92099281,Green,Clear,0,Medium,20,Saturday,2024-03-16
2024-03-16 20:35:00,138,26.4381932,76.10849867,Yellow,Fog,0,Medium,20,Saturday,2024-03-16
2024-03-16 20:40:00,261,32.79040597,96.6956444,Yellow,Rain,0,High,20,Saturday,2024-03-16
2024-03-16 20:45:00,166,24.28647846,65.48151328,Green,Rain,0,Medium,20,Saturday,2024-03-16
2024-03-16 20:50:00,15,24.07048072,77.49855758,Green,Rain,0,Medium,20,Saturday,2024-03-16
2024-03-16 20:55:00,135,52.80972845,16.60732008,Yellow,Rain,0,Medium,20,Saturday,2024-03-16
2024-03-16 21:00:00,162,68.10960475,51.74151023,Yellow,Clear,1,High,21,Saturday,2024-03-16
2024-03-16 21:05:00,262,36.09426493,55.90111065,Red,Clear,0,High,21,Saturday,2024-03-16
2024-03-16 21:10:00,172,29.35511683,85.77290121,Red,Clear,0,High,21,Saturday,2024-03-16
2024-03-16 21:15:00,129,57.94147918,52.58836073,Green,Clear,0,Medium,21,Saturday,2024-03-16
2024-03-16 21:20:00,239,66.2990479,38.18252013,Red,Rain,0,High,21,Saturday,2024-03-16
2024-03-16 21:25:00,123,48.07655676,16.2069768,Yellow,Fog,0,Medium,21,Saturday,2024-03-16
2024-03-16 21:30:00,272,42.71105406,98.75875368,Yellow,Fog,0,High,21,Saturday,2024-03-16
2024-03-16 21:35:00,203,9.46287984,23.9653397,Red,Clear,0,High,21,Saturday,2024-03-16
2024-03-16 21:40:00,241,65.28678139,91.30528681,Red,Clear,0,High,21,Saturday,2024-03-16
2024-03-16 21:45:00,150,44.17450518,60.27203918,Yellow,Clear,0,Medium,21,Saturday,2024-03-16
2024-03-16 21:50:00,201,53.92399858,37.68197279,Red,Clear,0,High,21,Saturday,2024-03-16
2024-03-16 21:55:00,10,75.90324516,12.24604661,Red,Fog,0,Low,21,Saturday,2024-03-16
2024-03-16 22:00:00,175,68.55765157,91.58720522,Yellow,Fog,0,High,22,Saturday,2024-03-16
2024-03-16 22:05:00,162,54.71607506,81.82391536,Green,Rain,0,High,22,Saturday,2024-03-16
2024-03-16 22:10:00,283,55.47942681,96.0307886,Yellow,Fog,0,High,22,Saturday,2024-03-16
2024-03-16 22:15:00,24,33.16149522,60.66589325,Yellow,Fog,0,Medium,22,Saturday,2024-03-16
2024-03-16 22:20:00,171,79.19548862,44.84152688,Red,Fog,0,Medium,22,Saturday,2024-03-16
2024-03-16 22:25:00,218,34.84011268,47.07599125,Yellow,Clear,0,High,22,Saturday,2024-03-16
2024-03-16 22:30:00,252,6.253543593,32.40842891,Yellow,Rain,1,High,22,Saturday,2024-03-16
2024-03-16 22:35:00,210,52.24171157,99.33259308,Yellow,Clear,1,High,22,Saturday,2024-03-16
2024-03-16 22:40:00,151,42.36200891,26.3488398,Red,Rain,1,High,22,Saturday,2024-03-16
2024-03-16 22:45:00,215,18.18030077,87.42240437,Yellow,Rain,0,High,22,Saturday,2024-03-16
2024-03-16 22:50:00,140,67.38097184,65.37769339,Yellow,Clear,1,High,22,Saturday,2024-03-16
2024-03-16 22:55:00,83,48.72715625,74.79200874,Red,Fog,0,Medium,22,Saturday,2024-03-16
2024-03-16 23:00:00,158,39.219901,26.17972755,Yellow,Rain,0,Medium,23,Saturday,2024-03-16
2024-03-16 23:05:00,45,10.7708781,93.90156012,Yellow,Clear,0,High,23,Saturday,2024-03-16
2024-03-16 23:10:00,82,19.38513963,26.62352754,Yellow,Clear,0,High,23,Saturday,2024-03-16
2024-03-16 23:15:00,98,38.30141357,64.63836047,Yellow,Fog,0,Medium,23,Saturday,2024-03-16
2024-03-16 23:20:00,123,15.9114699,55.51110765,Red,Fog,0,High,23,Saturday,2024-03-16
2024-03-16 23:25:00,198,19.84479455,33.49519813,Red,Fog,1,High,23,Saturday,2024-03-16
2024-03-16 23:30:00,136,16.5610491,30.77082068,Green,Rain,0,High,23,Saturday,2024-03-16
2024-03-16 23:35:00,221,70.0846248,29.56056145,Red,Fog,0,High,23,Saturday,2024-03-16
2024-03-16 23:40:00,137,79.42144447,84.51089869,Yellow,Rain,0,High,23,Saturday,2024-03-16
2024-03-16 23:45:00,214,25.42382571,19.37625039,Green,Rain,0,High,23,Saturday,2024-03-16
2024-03-16 23:50:00,281,13.26474993,58.18370581,Red,Fog,1,High,23,Saturday,2024-03-16
2024-03-16 23:55:00,222,76.76166016,74.06988483,Green,Clear,0,High,23,Saturday,2024-03-16
2024-03-17 00:00:00,19,77.24375741,92.27775067,Green,Clear,0,High,0,Sunday,2024-03-17
2024-03-17 00:05:00,163,62.40797771,21.77176948,Red,Fog,0,Medium,0,Sunday,2024-03-17
2024-03-17 00:10:00,136,34.94910355,38.50897945,Red,Rain,0,Medium,0,Sunday,2024-03-17
2024-03-17 00:15:00,189,70.22677509,98.86382519,Green,Clear,0,High,0,Sunday,2024-03-17
2024-03-17 00:20:00,281,14.16203732,68.25997099,Green,Rain,0,High,0,Sunday,2024-03-17
2024-03-17 00:25:00,80,18.42967152,34.19133842,Yellow,Clear,0,High,0,Sunday,2024-03-17
2024-03-17 00:30:00,239,36.56786333,86.06266894,Red,Fog,0,High,0,Sunday,2024-03-17
2024-03-17 00:35:00,80,46.90989754,59.01563942,Red,Clear,0,Medium,0,Sunday,2024-03-17
2024-03-17 00:40:00,97,8.926996957,76.23317962,Red,Clear,0,High,0,Sunday,2024-03-17
2024-03-17 00:45:00,190,67.78000169,83.11692285,Red,Rain,1,High,0,Sunday,2024-03-17
2024-03-17 00:50:00,175,66.69172662,91.81519685,Yellow,Clear,0,High,0,Sunday,2024-03-17
2024-03-17 00:55:00,115,21.6280962,91.0504263,Green,Fog,0,High,0,Sunday,2024-03-17
2024-03-17 01:00:00,123,38.5439439,11.16374303,Red,Rain,0,Medium,1,Sunday,2024-03-17
2024-03-17 01:05:00,179,56.2979241,37.01197196,Red,Clear,0,Medium,1,Sunday,2024-03-17
2024-03-17 01:10:00,299,43.15571263,72.07266756,Green,Rain,0,High,1,Sunday,2024-03-17
2024-03-17 01:15:00,270,51.06028326,68.60162128,Green,Rain,0,High,1,Sunday,2024-03-17
2024-03-17 01:20:00,265,45.67819177,95.15882223,Red,Rain,0,High,1,Sunday,2024-03-17
2024-03-17 01:25:00,92,46.79015861,78.77086409,Red,Rain,0,Medium,1,Sunday,2024-03-17
2024-03-17 01:30:00,150,56.50935271,83.5366975,Green,Clear,0,High,1,Sunday,2024-03-17
2024-03-17 01:35:00,150,32.71986142,30.36000866,Red,Fog,0,Medium,1,Sunday,2024-03-17
2024-03-17 01:40:00,208,29.36607707,95.77603713,Yellow,Fog,0,High,1,Sunday,2024-03-17
2024-03-17 01:45:00,229,64.52785768,71.38263403,Red,Clear,0,High,1,Sunday,2024-03-17
2024-03-17 01:50:00,103,41.12995827,70.03821174,Yellow,Fog,0,Medium,1,Sunday,2024-03-17
2024-03-17 01:55:00,10,73.21097061,34.86797095,Red,Rain,1,High,1,Sunday,2024-03-17
2024-03-17 02:00:00,49,60.16905243,30.25858314,Red,Fog,0,Low,2,Sunday,2024-03-17
2024-03-17 02:05:00,85,25.06424563,27.2239242,Green,Fog,0,Medium,2,Sunday,2024-03-17
2024-03-17 02:10:00,230,12.88079778,85.34040763,Green,Fog,0,High,2,Sunday,2024-03-17
2024-03-17 02:15:00,247,72.74879146,70.31292925,Green,Fog,0,High,2,Sunday,2024-03-17
2024-03-17 02:20:00,129,23.41482184,91.07647327,Red,Fog,0,High,2,Sunday,2024-03-17
2024-03-17 02:25:00,182,20.7517203,64.02086065,Yellow,Clear,0,Medium,2,Sunday,2024-03-17
2024-03-17 02:30:00,226,61.57510383,10.52271355,Green,Rain,0,High,2,Sunday,2024-03-17
2024-03-17 02:35:00,42,12.07008126,66.78813025,Red,Rain,0,High,2,Sunday,2024-03-17
2024-03-17 02:40:00,284,15.18783703,72.95091327,Green,Rain,1,High,2,Sunday,2024-03-17
2024-03-17 02:45:00,76,56.17944631,15.0502247,Green,Clear,0,Low,2,Sunday,2024-03-17
2024-03-17 02:50:00,100,25.45339842,47.12582698,Yellow,Fog,0,Medium,2,Sunday,2024-03-17
2024-03-17 02:55:00,37,45.28389649,79.00203126,Green,Rain,0,Medium,2,Sunday,2024-03-17
2024-03-17 03:00:00,223,62.72119467,71.69245682,Red,Clear,0,High,3,Sunday,2024-03-17
2024-03-17 03:05:00,132,37.16291712,83.47685689,Green,Fog,1,High,3,Sunday,2024-03-17
2024-03-17 03:10:00,276,12.96618229,81.69872239,Yellow,Clear,0,High,3,Sunday,2024-03-17
2024-03-17 03:15:00,25,74.47986399,57.70605206,Red,Rain,0,Medium,3,Sunday,2024-03-17
2024-03-17 03:20:00,31,22.08481128,20.58807066,Green,Clear,0,Medium,3,Sunday,2024-03-17
2024-03-17 03:25:00,95,51.21814976,28.66623212,Yellow,Clear,0,Low,3,Sunday,2024-03-17
2024-03-17 03:30:00,41,61.0548451,40.88184624,Red,Fog,0,Low,3,Sunday,2024-03-17
2024-03-17 03:35:00,168,58.17437108,40.96817072,Green,Rain,0,Medium,3,Sunday,2024-03-17
2024-03-17 03:40:00,158,45.22228645,23.01439317,Green,Fog,0,Medium,3,Sunday,2024-03-17
2024-03-17 03:45:00,63,60.67179601,26.09204035,Yellow,Rain,0,Low,3,Sunday,2024-03-17
2024-03-17 03:50:00,136,36.37275653,74.1969135,Yellow,Clear,0,Medium,3,Sunday,2024-03-17
2024-03-17 03:55:00,279,58.53708468,60.41256733,Green,Fog,0,High,3,Sunday,2024-03-17
2024-03-17 04:00:00,84,78.78275281,89.75984206,Red,Rain,0,High,4,Sunday,2024-03-17
2024-03-17 04:05:00,56,42.73853358,88.05023365,Red,Fog,0,High,4,Sunday,2024-03-17
2024-03-17 04:10:00,259,73.17103817,12.1075668,Red,Fog,0,High,4,Sunday,2024-03-17
2024-03-17 04:15:00,260,9.460907033,44.64328103,Yellow,Fog,0,High,4,Sunday,2024-03-17
2024-03-17 04:20:00,36,74.9006976,30.73360928,Green,Fog,0,Low,4,Sunday,2024-03-17
2024-03-17 04:25:00,243,5.786729536,99.13678702,Red,Fog,0,High,4,Sunday,2024-03-17
2024-03-17 04:30:00,155,10.2709432,72.34141888,Green,Rain,0,High,4,Sunday,2024-03-17
2024-03-17 04:35:00,202,28.37527237,80.59286311,Yellow,Rain,0,High,4,Sunday,2024-03-17
2024-03-17 04:40:00,107,33.48249945,25.87751474,Green,Fog,0,Medium,4,Sunday,2024-03-17
2024-03-17 04:45:00,77,71.04838144,77.64373885,Green,Clear,0,Medium,4,Sunday,2024-03-17
2024-03-17 04:50:00,247,9.416938646,71.57366817,Yellow,Fog,0,High,4,Sunday,2024-03-17
2024-03-17 04:55:00,31,55.71885296,32.97233457,Yellow,Clear,1,High,4,Sunday,2024-03-17
2024-03-17 05:00:00,180,17.01242746,71.42668789,Yellow,Clear,0,High,5,Sunday,2024-03-17
2024-03-17 05:05:00,287,56.39312451,40.47796299,Yellow,Fog,0,High,5,Sunday,2024-03-17
2024-03-17 05:10:00,193,60.20224995,34.4095341,Yellow,Fog,0,Medium,5,Sunday,2024-03-17
2024-03-17 05:15:00,244,27.56568205,43.34503696,Red,Rain,0,High,5,Sunday,2024-03-17
2024-03-17 05:20:00,47,37.09751663,15.94620091,Red,Clear,0,Medium,5,Sunday,2024-03-17
2024-03-17 05:25:00,92,45.19544913,78.29352337,Yellow,Fog,0,Medium,5,Sunday,2024-03-17
2024-03-17 05:30:00,59,21.82452343,12.48713593,Green,Rain,0,Medium,5,Sunday,2024-03-17
2024-03-17 05:35:00,209,78.92337405,98.00510072,Green,Rain,0,High,5,Sunday,2024-03-17
2024-03-17 05:40:00,64,10.49235576,32.14979116,Yellow,Clear,0,High,5,Sunday,2024-03-17
2024-03-17 05:45:00,127,28.66157178,68.15219759,Yellow,Fog,0,Medium,5,Sunday,2024-03-17
2024-03-17 05:50:00,235,14.84227286,52.4557944,Yellow,Rain,0,High,5,Sunday,2024-03-17
2024-03-17 05:55:00,275,34.62720869,41.92210671,Green,Fog,0,High,5,Sunday,2024-03-17
2024-03-17 06:00:00,241,39.16186833,16.85456203,Green,Clear,0,High,6,Sunday,2024-03-17
2024-03-17 06:05:00,203,17.84273099,40.61841508,Red,Rain,0,High,6,Sunday,2024-03-17
2024-03-17 06:10:00,200,61.4110765,41.5583737,Red,Rain,1,High,6,Sunday,2024-03-17
2024-03-17 06:15:00,212,76.19048879,29.36726368,Red,Clear,1,High,6,Sunday,2024-03-17
2024-03-17 06:20:00,250,25.56120557,86.69387196,Red,Fog,1,High,6,Sunday,2024-03-17
2024-03-17 06:25:00,183,39.94560011,89.78695444,Yellow,Rain,0,High,6,Sunday,2024-03-17
2024-03-17 06:30:00,235,63.37711828,78.66583238,Red,Clear,0,High,6,Sunday,2024-03-17
2024-03-17 06:35:00,79,74.21396952,27.08155863,Yellow,Clear,0,Low,6,Sunday,2024-03-17
2024-03-17 06:40:00,299,43.91353322,61.36158681,Red,Fog,0,High,6,Sunday,2024-03-17
2024-03-17 06:45:00,59,79.55417948,25.67041931,Yellow,Rain,0,Low,6,Sunday,2024-03-17
2024-03-17 06:50:00,209,11.37362296,10.01014547,Green,Rain,0,High,6,Sunday,2024-03-17
2024-03-17 06:55:00,252,47.943191,27.29837872,Red,Fog,0,High,6,Sunday,2024-03-17
2024-03-17 07:00:00,238,30.0317841,75.92170734,Yellow,Fog,0,High,7,Sunday,2024-03-17
2024-03-17 07:05:00,159,30.55359831,72.99673002,Green,Rain,1,High,7,Sunday,2024-03-17
2024-03-17 07:10:00,259,39.80128988,23.72358843,Red,Clear,0,High,7,Sunday,2024-03-17
2024-03-17 07:15:00,155,19.69010115,29.54843671,Green,Clear,0,High,7,Sunday,2024-03-17
2024-03-17 07:20:00,191,66.29220784,15.67780491,Green,Rain,0,Medium,7,Sunday,2024-03-17
2024-03-17 07:25:00,243,34.49036171,21.38099751,Green,Rain,1,High,7,Sunday,2024-03-17
2024-03-17 07:30:00,213,18.46129712,69.03869027,Red,Rain,1,High,7,Sunday,2024-03-17
2024-03-17 07:35:00,116,31.37580015,69.54421113,Red,Fog,0,Medium,7,Sunday,2024-03-17
2024-03-17 07:40:00,92,53.60873637,10.62734083,Yellow,Clear,0,Low,7,Sunday,2024-03-17
2024-03-17 07:45:00,234,42.2664822,57.82180646,Red,Rain,0,High,7,Sunday,2024-03-17
2024-03-17 07:50:00,212,11.35400531,72.58057944,Green,Clear,0,High,7,Sunday,2024-03-17
2024-03-17 07:55:00,137,17.53963305,82.86902356,Yellow,Fog,0,High,7,Sunday,2024-03-17
2024-03-17 08:00:00,163,15.55071568,71.68955705,Red,Rain,0,High,8,Sunday,2024-03-17
2024-03-17 08:05:00,211,76.87507028,21.35573227,Yellow,Clear,0,High,8,Sunday,2024-03-17
2024-03-17 08:10:00,238,33.64798015,38.00786228,Yellow,Clear,0,High,8,Sunday,2024-03-17
2024-03-17 08:15:00,125,79.08746964,32.10072412,Red,Rain,0,Medium,8,Sunday,2024-03-17
2024-03-17 08:20:00,92,54.85486676,54.16330124,Yellow,Rain,0,Medium,8,Sunday,2024-03-17
2024-03-17 08:25:00,203,53.47541835,53.4200112,Yellow,Fog,0,High,8,Sunday,2024-03-17
2024-03-17 08:30:00,224,70.71338187,90.88847246,Red,Rain,0,High,8,Sunday,2024-03-17
2024-03-17 08:35:00,287,55.16523754,42.47900317,Green,Rain,0,High,8,Sunday,2024-03-17
2024-03-17 08:40:00,84,56.64860832,93.46890865,Green,Rain,0,High,8,Sunday,2024-03-17
2024-03-17 08:45:00,233,65.55635765,32.10781459,Red,Clear,0,High,8,Sunday,2024-03-17
2024-03-17 08:50:00,88,9.060374047,91.6234664,Red,Fog,0,High,8,Sunday,2024-03-17
2024-03-17 08:55:00,147,41.73232176,28.89028777,Green,Rain,0,Medium,8,Sunday,2024-03-17
2024-03-17 09:00:00,14,29.3794467,28.2832963,Red,Fog,0,Medium,9,Sunday,2024-03-17
2024-03-17 09:05:00,50,43.4251559,52.58314828,Yellow,Rain,0,Medium,9,Sunday,2024-03-17
2024-03-17 09:10:00,174,17.78539285,31.11981871,Yellow,Rain,0,High,9,Sunday,2024-03-17
2024-03-17 09:15:00,158,78.92807496,96.08762736,Green,Fog,0,High,9,Sunday,2024-03-17
2024-03-17 09:20:00,22,14.49979102,83.57936198,Yellow,Fog,0,High,9,Sunday,2024-03-17
2024-03-17 09:25:00,256,68.81620204,19.97411242,Green,Clear,0,High,9,Sunday,2024-03-17
2024-03-17 09:30:00,211,60.71748855,43.14043357,Red,Clear,0,High,9,Sunday,2024-03-17
2024-03-17 09:35:00,182,26.15026205,59.79134368,Red,Clear,0,Medium,9,Sunday,2024-03-17
2024-03-17 09:40:00,143,58.83740141,96.82607995,Red,Fog,1,High,9,Sunday,2024-03-17
2024-03-17 09:45:00,152,9.948130385,65.83660647,Green,Fog,0,High,9,Sunday,2024-03-17
2024-03-17 09:50:00,143,72.37829819,48.95755413,Green,Rain,0,Medium,9,Sunday,2024-03-17
2024-03-17 09:55:00,35,56.4816393,28.30157682,Yellow,Fog,0,Low,9,Sunday,2024-03-17
2024-03-17 10:00:00,178,39.13488346,63.82916939,Red,Fog,0,Medium,10,Sunday,2024-03-17
2024-03-17 10:05:00,62,42.03356165,87.75926033,Green,Fog,1,High,10,Sunday,2024-03-17
2024-03-17 10:10:00,77,33.46604329,87.9959584,Green,Rain,0,High,10,Sunday,2024-03-17
2024-03-17 10:15:00,238,61.04295105,21.54841482,Yellow,Rain,0,High,10,Sunday,2024-03-17
2024-03-17 10:20:00,83,71.97915176,65.15494247,Green,Rain,0,Medium,10,Sunday,2024-03-17
2024-03-17 10:25:00,234,11.4254056,79.72270394,Yellow,Clear,0,High,10,Sunday,2024-03-17
2024-03-17 10:30:00,43,15.40963331,60.12914934,Green,Fog,0,High,10,Sunday,2024-03-17
2024-03-17 10:35:00,149,13.75905231,55.74350416,Green,Clear,0,High,10,Sunday,2024-03-17
2024-03-17 10:40:00,279,17.81503626,48.10940211,Green,Fog,0,High,10,Sunday,2024-03-17
2024-03-17 10:45:00,280,18.74358576,48.38860296,Green,Fog,0,High,10,Sunday,2024-03-17
